,SurveyID,N,live,coral,turf,algae,cca,sand,left,add,N_used,coverage,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,Rugosity,BranchSpace_cm3,BiomassStand_g,OrgGrowth_gyr,pc1,pc2,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate
1065,912341112,99,99,56,40,0,1,0,2,99,97,97.97979798,13.03448237,5.267498559,1.03035187,0.625154703,2.281783962,14355.55675,672.6637312,579.2530672,3.854812526,-1.438375374,PAC11,-18.0483,-163.19341,Cook Islands,"Big Passage middle mooring, Palmerston",Cook Islands (southern),12,04/08/2012
1066,912341113,99,99,57,13,0,1,0,28,99,71,71.71717172,15.13374694,6.357217538,0.750131289,0.440612299,1.70029215,12740.21033,441.2992396,245.9770931,2.873745309,-0.04765534,PAC11,-18.0483,-163.19341,Cook Islands,"Big Passage middle mooring, Palmerston",Cook Islands (southern),24,04/08/2012
1067,912341114,151,151,84,51,0,7,0,9,151,142,94.0397351,16.7419201,6.360508838,1.582682647,0.721957299,2.860730384,33901.22447,730.4905515,651.4067504,5.144448244,-2.276681844,PAC12,-18.04635,-163.19069,Cook Islands,"Big Passage north mooring, Palmerston",Cook Islands (southern),9,04/08/2012
1068,912341115,99,99,34,55,0,7,0,3,99,96,96.96969697,6.980610571,3.862842089,0.940076229,0.522490725,2.153660356,7779.471425,625.0438996,677.9844557,2.796919155,-1.323552917,PAC13,-17.99609,-163.17459,Cook Islands,North Palmerston,Cook Islands (southern),6,06/08/2012
1069,912341116,100,100,44,20,0,0,0,36,100,64,64,6.649642195,1.807772132,0.673971497,0.183407396,1.40863829,13023.18722,276.9508015,267.3238012,0.838431087,0.503235745,PAC13,-17.99609,-163.17459,Cook Islands,North Palmerston,Cook Islands (southern),8,06/08/2012
1070,912341117,92,67,7,20,26,1,25,13,92,54,80.59701493,0.909146094,0.332209227,3.084747047,0.044936049,0.983690661,4173.567759,169.4783632,3314.477738,-2.283784104,-1.852829765,PAC14,-13.25131,-163.1132,Cook Islands,South Manta Reef,Cook Islands (nothern),11,07/08/2012
1071,912341119,102,98,19,25,42,2,4,10,102,88,89.79591837,4.885695273,1.087232832,4.931728268,0.075940751,1.125562132,2158.5673,327.4319032,5322.622342,-1.231708116,-3.618692125,PAC15,-13.25559,-163.1111,Cook Islands,North Manta Reef,Cook Islands (nothern),6,07/08/2012
1072,912341121,100,100,27,23,4,15,0,31,100,69,69,9.422576521,2.311053361,0.883956424,0.126280617,1.105132728,71.78342105,288.6806959,695.0456891,-0.160598988,0.292191649,PAC16,-13.25158,-163.09743,Cook Islands,Suwarrow E Reef,Cook Islands (nothern),5,08/08/2012
1073,912341123,93,92,7,70,5,10,1,0,93,92,100,4.430861692,5.110776638,1.229951979,0.112366133,0.969269908,0,320.0047272,1101.168905,-0.752054365,-0.257421484,PAC17,-13.24783,-163.09517,Cook Islands,Suwarrow SE Reef,Cook Islands (nothern),5,08/08/2012
1074,912341129,100,86,19,33,0,6,14,28,100,58,67.44186047,8.872149327,11.65879778,0.561817888,0.229035882,1.102101761,0,266.5690089,268.9994012,0.500043579,1.052968582,PAC20,-13.2541,-163.09476,Cook Islands,Suwarrow Channel Reef,Cook Islands (nothern),5,09/08/2012
1075,912341130,100,80,39,14,1,25,20,1,100,79,98.75,20.77555481,39.40752535,1.116043659,0.673427694,1.164933614,0,417.5862532,372.6232551,2.92240031,0.177899465,PAC20,-13.2541,-163.09476,Cook Islands,Suwarrow Channel Reef,Cook Islands (nothern),14,09/08/2012
1076,912341131,92,86,6,21,21,32,6,6,92,80,93.02325581,7.488566825,60.50935406,3.471584748,0.74864128,0.716011179,1043.39194,188.4090945,2870.885063,1.003852675,-1.448734832,PAC21,-13.30521,-163.12854,Cook Islands,Perfect Reef,Cook Islands (nothern),6,09/08/2012
1077,912341132,98,95,0,36,32,23,3,4,98,91,95.78947368,4.099385566,40.79908598,4.412156782,0.490596497,0.815066386,0,235.3982304,4254.29838,-0.066389992,-2.519303598,PAC21,-13.30521,-163.12854,Cook Islands,Perfect Reef,Cook Islands (nothern),15,09/08/2012
1078,912341133,89,68,13,25,17,9,21,4,89,64,94.11764706,4.258382344,14.44551532,2.429493886,0.244575963,0.946051381,5216.959698,201.0459621,2294.640071,-0.243547788,-1.165144174,PAC22,-13.22792,-163.13067,Cook Islands,Brushwood Is,Cook Islands (nothern),6,10/08/2012
1079,912341134,99,78,3,31,12,24,21,8,99,70,89.74358974,4.955517211,37.25149134,2.177159931,0.461674214,0.848628331,0,177.178773,1776.651961,0.165422476,-0.526111754,PAC22,-13.22792,-163.13067,Cook Islands,Brushwood Is,Cook Islands (nothern),15,10/08/2012
1080,912341135,83,83,20,25,8,21,0,9,83,74,89.15662651,10.35053626,40.3617695,1.869749517,0.568688747,0.806867459,2086.783879,250.0635226,1269.548613,1.35407013,-0.31958799,PAC23,-13.25201,-163.11956,Cook Islands,West Reef anchorage,Cook Islands (nothern),5,10/08/2012
1081,912341136,81,81,5,27,12,25,0,12,81,69,85.18518519,4.806248616,43.03481801,2.300709939,0.556312727,0.700903065,4173.567759,154.397188,1769.0793,0.485728394,-0.449444673,PAC23,-13.25201,-163.11956,Cook Islands,West Reef anchorage,Cook Islands (nothern),15,10/08/2012
1082,912341137,98,98,6,30,23,32,0,7,98,91,92.85714286,7.068565407,58.58462066,3.743696382,0.732060249,0.791933845,2086.783879,218.6316649,3170.787911,1.158394772,-1.855439868,PAC24,-13.23017,-163.13503,Cook Islands,"North Bommy, Brushwood I",Cook Islands (nothern),5,11/08/2012
1083,912341138,99,99,6,41,10,34,0,8,99,91,91.91919192,7.202255671,65.99156114,2.518498966,0.800127691,0.73888729,1043.39194,194.6289296,1670.146171,1.362681034,-0.59918761,PAC24,-13.23017,-163.13503,Cook Islands,"North Bommy, Brushwood I",Cook Islands (nothern),15,11/08/2012
1084,912341139,63,63,21,11,7,4,0,20,63,43,68.25396825,5.634559226,1.373458488,1.074261161,0.104436714,0.748668532,4173.567759,172.466461,952.9212045,-1.153872802,0.517316629,PAC25,-13.20604,-163.1329,Cook Islands,Turtle Island offshore,Cook Islands (nothern),6,11/08/2012
1085,912341140,83,83,38,18,6,8,0,13,83,70,84.3373494,17.29237304,17.53313974,1.310522801,0.390813384,1.065619449,0,406.9776793,939.842785,1.576604651,-0.343474412,PAC25,-13.20604,-163.1329,Cook Islands,Turtle Island offshore,Cook Islands (nothern),15,11/08/2012
1086,912341141,101,91,20,60,0,4,10,7,101,84,92.30769231,4.857021817,0.760630997,0.623920209,0.044679248,1.025707963,0,275.5962155,407.1624671,-1.102875478,0.788600948,PAC26,-14.1637,-169.68516,American Samoa,Ofu Harbour entrance S,American Samoa,6,18/08/2012
1087,912341142,98,97,34,50,0,0,1,13,98,84,86.59793814,6.391616545,0.605013325,0.645591896,0.047591686,0.995922665,1043.39194,266.660753,339.0710814,-0.806936337,0.86719615,PAC26,-14.1637,-169.68516,American Samoa,Ofu Harbour entrance S,American Samoa,8,18/08/2012
1088,912341143,101,101,44,25,0,21,0,11,101,90,89.10891089,12.12471251,2.438669096,0.622895776,0.140807981,1.057338592,1043.39194,316.5243734,215.0838717,0.394443122,0.913973462,PAC27,-14.16394,-169.68718,American Samoa,Foisia Island N,American Samoa,6,18/08/2012
1089,912341144,98,96,30,26,0,30,2,10,98,86,89.58333333,9.775959329,2.705296864,0.607414263,0.166845287,1.059398624,4173.567759,286.9892508,234.1276265,0.444317521,0.920236342,PAC27,-14.16394,-169.68718,American Samoa,Foisia Island N,American Samoa,13,18/08/2012
1090,912341145,100,100,42,21,0,19,0,18,100,82,82,9.821446161,2.117111437,0.635447563,0.15528233,1.095535991,6260.351638,261.1347534,189.0147723,0.459552955,0.985973834,PAC28,-14.16807,-169.68574,American Samoa,Foisia Island W,American Samoa,6,18/08/2012
1091,912341146,99,99,49,26,0,9,0,15,99,84,84.84848485,13.52394655,2.56967813,0.619136914,0.1555585,1.108024426,1043.39194,343.475835,214.385262,0.660846691,0.8214542,PAC28,-14.16807,-169.68574,American Samoa,Foisia Island W,American Samoa,15,18/08/2012
1092,912341147,100,99,47,9,0,37,1,6,100,93,93.93939394,16.41105901,4.439308077,0.652998918,0.269823915,1.181715087,5216.959698,372.9537101,152.2351391,1.637594438,0.72594713,PAC29,-14.15962,-169.68162,American Samoa,Ofu Harbour entrance N,American Samoa,6,18/08/2012
1093,912341148,100,98,54,25,0,2,2,17,100,81,82.65306122,11.58097434,1.379644761,0.598958644,0.087754934,1.031415927,0,287.6690943,187.0553827,-0.181516065,1.110345701,PAC29,-14.15962,-169.68162,American Samoa,Ofu Harbour entrance N,American Samoa,8,18/08/2012
1094,912341149,100,66,8,22,0,10,34,26,100,40,60.60606061,3.784287028,4.899823198,0.340425208,0.107195227,1.031630628,1043.39194,142.0754101,175.2254189,-0.759947129,1.785280743,PAC30,-14.17817,-169.65513,American Samoa,Ofu National Park,American Samoa,0.1,19/08/2012
1095,912341150,101,62,34,14,0,1,39,13,101,49,79.03225806,12.30207243,3.340333705,0.458513372,0.231134079,1.325447477,6260.351638,299.721627,143.5487668,1.307156176,0.988334673,PAC30,-14.17817,-169.65513,American Samoa,Ofu National Park,American Samoa,1,19/08/2012
1096,912341151,100,100,41,19,0,10,0,30,100,70,70,7.544561784,2.5166839,0.768185432,0.271011647,1.357723212,20867.83879,224.020151,190.0324537,1.187231417,0.692431488,PAC31,-14.17125,-169.68514,American Samoa,Foisa Island S Rock,American Samoa,8,20/08/2012
1097,912341152,100,100,22,8,0,22,0,48,100,52,52,6.676108823,1.894705893,0.374824469,0.124164324,1.063690661,4173.567759,167.0416725,99.36413749,-0.226260424,1.732065522,PAC31,-14.17125,-169.68514,American Samoa,Foisa Island S Rock,American Samoa,12,20/08/2012
1098,912341153,98,98,32,20,0,18,0,28,98,70,71.42857143,8.744241549,2.077286555,0.523944681,0.138666555,1.067252606,4173.567759,239.9957371,177.9846233,0.163984741,1.20410526,PAC32,-14.16952,-169.68672,American Samoa,Foisa Island S,American Samoa,8,20/08/2012
1099,912341154,98,98,44,26,0,16,0,12,98,86,87.75510204,10.83108845,1.987183025,0.621189125,0.124665791,1.027553294,2086.783879,290.3512538,213.3642412,0.206572376,0.982920007,PAC32,-14.16952,-169.68672,American Samoa,Foisa Island S,American Samoa,12,20/08/2012
1100,912341155,101,87,42,16,0,4,14,25,101,62,71.26436782,7.058913344,3.131070021,0.586271363,0.167580625,1.902035129,2153.502632,549.124631,562.6175311,1.486925683,-0.567739556,PAC33,-14.1644,-169.68301,American Samoa,Ofu Harbour,American Samoa,4,20/08/2012
1101,912341156,99,88,38,16,0,4,11,30,99,58,65.90909091,2.821212776,2.213330161,0.815991778,0.290553885,1.6433255,27774.24122,231.9228691,292.4503551,1.135169118,0.21298644,PAC33,-14.1644,-169.68301,American Samoa,Ofu Harbour,American Samoa,8,20/08/2012
1102,912341157,102,102,4,24,0,52,0,22,102,80,78.43137255,7.99942988,7.06529751,0.495546485,0.198320834,1.004292037,0,257.6323385,246.0062064,0.073112729,1.222723881,PAC34,-14.5348,-168.16045,American Samoa,Rose Atoll entrance,American Samoa,6,22/08/2012
1103,912341158,101,101,17,4,0,62,0,18,101,83,82.17821782,15.72693774,50.33337482,1.093610821,0.758270704,0.939528867,1043.39194,277.7816061,231.1311968,2.58066576,0.820197918,PAC34,-14.5348,-168.16045,American Samoa,Rose Atoll entrance,American Samoa,16,22/08/2012
1104,912341159,102,99,47,34,0,1,3,17,102,82,82.82828283,11.52231358,2.024242518,0.657217512,0.141680408,1.162015775,3130.175819,325.3682433,256.0081485,0.599552091,0.693562169,PAC35,-14.54903,-168.16197,American Samoa,Rose Atoll bommie 1 wreck,American Samoa,7.5,22/08/2012
1105,912341160,96,96,32,14,0,0,0,50,96,46,47.91666667,8.325118568,1.457938926,0.361238384,0.09463933,1.054462482,1043.39194,202.6633691,113.6313038,-0.328663598,1.660219819,PAC35,-14.54903,-168.16197,American Samoa,Rose Atoll bommie 1 wreck,American Samoa,8,22/08/2012
1106,912341161,97,97,31,10,0,11,0,45,97,52,53.60824742,10.01870576,2.179116941,0.358602677,0.122403479,1.056393798,0,231.3285571,103.5853171,-0.152847393,1.645597998,PAC36,-14.54895,-168.15986,American Samoa,Rose Atoll bommie 2 wreck,American Samoa,7,22/08/2012
1107,912341162,99,97,54,11,0,1,2,31,99,66,68.04123711,15.38410323,2.823796017,0.49656656,0.168695598,1.154933614,0,331.4320036,112.361661,0.72316947,1.156853809,PAC36,-14.54895,-168.15986,American Samoa,Rose Atoll bommie 2 wreck,American Samoa,10,22/08/2012
1108,912341163,95,95,28,16,0,0,0,51,95,44,46.31578947,6.342312877,1.113268986,0.372480262,0.087265662,1.044891885,3130.175819,170.6746502,124.4563246,-0.529990621,1.693347895,PAC37,-14.54343,-168.16185,American Samoa,Rose Atoll bommie 3,American Samoa,6,22/08/2012
1109,912341164,98,94,21,34,0,0,4,39,98,55,58.5106383,5.89067,1.059067068,0.418261225,0.063633697,1.042831853,0,217.6280715,237.5552608,-0.929564316,1.374028565,PAC37,-14.54343,-168.16185,American Samoa,Rose Atoll bommie 3,American Samoa,8,22/08/2012
1110,912341165,97,95,29,12,0,2,2,52,97,43,45.26315789,3.355708669,1.423906296,0.575378608,0.205376781,1.28038462,19824.44685,115.2508706,122.3146089,0.12615172,1.381382711,PAC38,-14.53794,-168.15357,American Samoa,Rose Atoll entrance bommie,American Samoa,6,22/08/2012
1111,912341166,99,91,11,16,0,5,8,59,99,32,35.16483516,2.977676229,0.749618109,0.253646806,0.05424477,1.037553294,2086.783879,110.4662764,121.1816375,-1.339464624,2.074387763,PAC38,-14.53794,-168.15357,American Samoa,Rose Atoll entrance bommie,American Samoa,10,22/08/2012
1112,912341167,96,89,5,21,0,9,7,54,96,35,39.3258427,1.910161281,0.722341144,0.264278522,0.04927834,0.99184533,2086.783879,108.3915163,156.1557939,-1.610397008,2.020057594,PAC39,-14.54156,-168.15939,American Samoa,Rose Atoll bommie 4,American Samoa,6,23/08/2012
1113,912341168,101,95,17,16,0,9,6,53,101,42,44.21052632,5.287212812,1.238622141,0.302709728,0.074337272,1.057338592,1043.39194,156.6636458,129.6713428,-0.836315602,1.835957743,PAC39,-14.54156,-168.15939,American Samoa,Rose Atoll bommie 4,American Samoa,10,23/08/2012
1114,912341169,100,100,4,4,0,61,0,31,100,69,69,9.2353717,7.627779037,0.382496534,0.224881364,0.984292037,0,226.9756302,128.9298322,0.21353209,1.644686833,PAC40,-14.53308,-168.1567,American Samoa,Rose Atoll passage outlet N,American Samoa,6,23/08/2012
1115,912341170,100,100,0,12,0,10,0,78,100,22,22,1.373268689,0.624979475,0.135703517,0.0295117,1,0,70.644994,94.02542674,-2.208460468,2.583718294,PAC40,-14.53308,-168.1567,American Samoa,Rose Atoll passage outlet N,American Samoa,14,23/08/2012
1116,912341171,100,100,3,2,0,84,0,11,100,89,89,13.05294426,44.66146873,0.971246946,0.674068606,0.835066386,0,240.37424,221.0318678,1.8032955,1.131590001,PAC41,-14.53066,-168.15526,American Samoa,Rose Atoll north point,American Samoa,6,23/08/2012
1117,912341172,100,100,6,3,0,74,0,17,100,83,83,11.75446284,29.12984584,0.755876538,0.495454901,0.913820904,1043.39194,241.213535,185.1898767,1.525421088,1.216010315,PAC41,-14.53066,-168.15526,American Samoa,Rose Atoll north point,American Samoa,14,23/08/2012
1118,912341173,100,99,20,5,0,27,1,47,100,52,52.52525253,8.710914347,2.46396306,0.306893476,0.127360598,1.039269908,0,201.2334084,85.7705439,-0.304422417,1.847868759,PAC42,-14.28339,-170.66541,American Samoa,Pago Pago Harbour east,American Samoa,5,26/08/2012
1119,912341174,100,85,14,2,0,16,15,53,100,32,37.64705882,4.744715136,1.271594124,0.20249796,0.071805465,1.015922665,1043.39194,106.2258994,43.55556351,-1.062916508,2.411846575,PAC42,-14.28339,-170.66541,American Samoa,Pago Pago Harbour east,American Samoa,14,26/08/2012
1120,912341175,98,98,12,4,0,59,0,23,98,75,76.53061224,11.56772163,4.330542834,0.381456496,0.212596061,1.019269908,0,279.6038406,126.2799905,0.395906561,1.472340085,PAC43,-14.28387,-170.67467,American Samoa,Pago Pago Harbour west,American Samoa,6,26/08/2012
1121,912341176,99,85,10,2,0,60,14,13,99,72,84.70588235,10.0182711,3.954826541,0.367003825,0.197055955,1.005922665,1043.39194,241.942702,110.3202658,0.319449317,1.586764191,PAC43,-14.28387,-170.67467,American Samoa,Pago Pago Harbour west,American Samoa,13,26/08/2012
1122,912341177,97,97,44,15,0,10,0,28,97,69,71.13402062,10.06389844,3.402586181,0.778170118,0.327358999,1.414331712,21911.23073,267.9215646,176.1640735,1.756703106,0.555116408,PAC44,-13.81993,-171.76126,Samoa,Apia Habour Entrance East,Samoa,6,29/08/2012
1123,912341178,101,96,24,6,0,24,5,42,101,54,56.25,7.908802426,1.90001437,0.328103165,0.098434008,1.01,0,181.2180598,83.41329372,-0.604040856,1.908606393,PAC44,-13.81993,-171.76126,Samoa,Apia Habour Entrance East,Samoa,11,29/08/2012
1124,912341179,97,96,38,7,6,12,1,33,97,63,65.625,10.81780815,2.841605069,1.153620072,0.211142305,1.199483083,8347.135517,266.7088983,835.1000959,0.716600182,-0.092761696,PAC45,-13.82238,-171.76149,Samoa,Apia Habour East,Samoa,7,29/08/2012
1125,912341180,100,100,4,1,0,58,0,37,100,63,63,9.038410155,22.47344959,0.574850223,0.385547175,0.937382849,1043.39194,182.7258327,135.7486717,0.913497736,1.602518407,PAC46,-15.92787,-173.76078,Tonga,Niuatoputapu passage west,Tonga,6,01/09/2012
1126,912341181,100,99,5,2,0,6,1,86,100,13,13.13131313,1.784994041,0.458334275,0.078489061,0.023458255,1,0,43.44141962,23.83340745,-2.279324412,3.09332095,PAC46,-15.92787,-173.76078,Tonga,Niuatoputapu passage west,Tonga,9,01/09/2012
1127,912341182,100,83,20,12,0,21,17,30,100,53,63.85542169,5.990524873,5.916131696,0.509702184,0.211457733,1.143303987,9390.527457,165.480898,141.1354268,0.419349115,1.419483059,PAC47,-15.93318,-173.77358,Tonga,Niuatoputapu lagoon,Tonga,3,01/09/2012
1128,912341183,100,100,12,24,2,50,0,12,100,88,88,12.28013885,43.63412741,1.290501225,0.644010084,0.93205432,1299.648473,279.5083551,572.0319435,2.012579872,0.311810283,PAC48,-15.93205,-173.77547,Tonga,Niuatoputapu motu1,Tonga,6,01/09/2012
1129,912341184,98,93,16,3,0,47,5,27,98,66,70.96774194,10.2913226,35.06829187,0.804050337,0.499310512,0.846482312,0,173.6093516,159.5406958,1.064347537,1.538095914,PAC48,-15.93205,-173.77547,Tonga,Niuatoputapu motu1,Tonga,11,01/09/2012
1130,912341185,100,74,2,14,0,23,26,35,100,39,52.7027027,3.542931115,1.470791427,0.222980275,0.070177403,1,0,127.6580939,127.7849805,-1.378811004,2.130983049,PAC49,-15.93163,-173.77721,Tonga,Niuatoputapu motu2,Tonga,8,03/09/2012
1131,912341186,96,96,12,1,0,57,0,26,96,70,72.91666667,11.40274774,64.2374647,1.290105149,0.891867953,0.827770524,6260.351638,150.121526,229.0196504,2.415307344,1.132962738,PAC49,-15.93163,-173.77721,Tonga,Niuatoputapu motu2,Tonga,9,03/09/2012
1132,912341187,102,102,14,4,0,70,0,14,102,88,86.2745098,13.37764645,76.15220472,1.545023572,1.043441054,0.824938671,6260.351638,182.1987925,289.2461816,2.925725213,0.808264513,PAC50,-15.92843,-173.77272,Tonga,Niuatoputapu motu3,Tonga,6,03/09/2012
1133,912341188,100,90,4,2,0,44,10,40,100,50,55.55555556,7.411462461,46.04171666,0.897221889,0.622880926,0.867126418,3130.175819,97.20458108,171.8247899,1.281248208,1.667489392,PAC50,-15.92843,-173.77272,Tonga,Niuatoputapu motu3,Tonga,9,03/09/2012
1134,912341189,101,94,3,10,0,7,7,74,101,20,21.27659574,1.107687728,0.602263127,0.170503953,0.049558793,1.057767996,3130.175819,59.48269063,82.07613993,-1.79689166,2.486070376,PAC51,-18.03079,-174.33005,Tonga,Fanuali,Tonga,10,04/09/2012
1135,912341190,100,85,2,42,0,5,15,36,100,49,57.64705882,0.927640792,0.384084887,0.371193816,0.025539631,1.015922665,1043.39194,150.5747157,284.986167,-1.951786527,1.490663823,PAC51,-18.03079,-174.33005,Tonga,Fanuali,Tonga,11,04/09/2012
1136,912341191,100,79,3,23,0,5,21,48,100,31,39.24050633,1.263254041,0.362497691,0.219724536,0.018206591,1,0,97.51529777,159.2229898,-2.280487718,2.170355349,PAC52,-19.96625,-174.49686,Tonga,Uonokuhahaki1,Tonga,4.5,06/09/2012
1137,912341192,99,70,11,17,0,10,29,32,99,38,54.28571429,3.48754091,0.808341972,0.254783615,0.042164417,0.99,0,123.265362,130.0056133,-1.620866029,2.10380218,PAC52,-19.96625,-174.49686,Tonga,Uonokuhahaki1,Tonga,5,06/09/2012
1138,912341193,101,89,8,11,0,20,12,50,101,39,43.82022472,4.747772933,1.56056634,0.232027563,0.078095003,1.025707963,0,139.245073,107.4523086,-1.118169682,2.105220132,PAC53,-19.9579,-174.49818,Tonga,Uonokuhahaki2,Tonga,6,07/09/2012
1139,912341194,99,99,5,20,0,14,0,60,99,39,39.39393939,2.740202308,0.996574368,0.264936148,0.055550902,1.005922665,1043.39194,123.9774687,155.6952021,-1.42618335,1.975746296,PAC53,-19.9579,-174.49818,Tonga,Uonokuhahaki2,Tonga,8,07/09/2012
1140,912341195,101,97,9,4,0,16,4,68,101,29,29.89690722,4.479056855,1.454126806,0.182569936,0.080858671,1.04948461,1043.39194,111.2613488,58.45197843,-0.984761786,2.35234393,PAC54,-19.96071,-174.48224,Tonga,Uonokuhahaki3,Tonga,6,07/09/2012
1141,912341196,101,101,33,2,1,46,0,19,101,82,81.18811881,13.81252026,15.94000336,0.872954521,0.428670008,1.200642579,10433.9194,296.2569521,265.2157098,2.135961554,0.551691362,PAC55,-20.50344,-174.7452,Tonga,Kelesia Reef1,Tonga,8,09/09/2012
1142,912341197,100,97,30,7,0,22,3,38,100,59,60.82474227,8.368872141,2.73898815,0.524852288,0.217423382,1.214419225,11477.31134,205.8262912,112.0480051,0.764532464,1.259952225,PAC55,-20.50344,-174.7452,Tonga,Kelesia Reef1,Tonga,11,09/09/2012
1143,912341198,99,99,24,15,1,37,0,22,99,77,77.77777778,8.952734299,26.29834236,1.120998302,0.547243224,1.205707437,17737.66297,219.3165895,361.8789714,2.171375575,0.423737212,PAC56,-20.50211,-174.74473,Tonga,Kelesia Reef2,Tonga,10,09/09/2012
1144,912341199,101,101,29,20,1,18,0,33,101,68,67.32673267,9.986489377,19.71428178,0.841191307,0.340059561,1.201188098,1474.092466,310.5902219,421.3699614,1.411590313,0.425341574,PAC56,-20.50211,-174.74473,Tonga,Kelesia Reef2,Tonga,16,09/09/2012
