"","Year","Site","Replicate","taxon","cover","dataset"
"6640",1994,"Praslin SW Patch",9,"Hard_Coral_Branching",2.22222222222222,"Seychelles"
"6641",1994,"Praslin SW Patch",9,"Rock",77.7777777777778,"Seychelles"
"6642",1994,"Praslin SW Patch",9,"Rubble",20,"Seychelles"
"6643",1994,"Praslin SW Patch",15,"Hard_Coral_Branching",19,"Seychelles"
"6644",1994,"Praslin SW Patch",15,"Hard_Coral_Massive",10,"Seychelles"
"6645",1994,"Praslin SW Patch",15,"Macroalgae",4,"Seychelles"
"6646",1994,"Praslin SW Patch",15,"Rock",38,"Seychelles"
"6647",1994,"Praslin SW Patch",15,"Rubble",29,"Seychelles"
"6648",2005,"Praslin SW Patch",11,"Hard_Coral_Branching",15,"Seychelles"
"6649",2005,"Praslin SW Patch",11,"Macroalgae",5,"Seychelles"
"6650",2005,"Praslin SW Patch",11,"Rock",80,"Seychelles"
"6651",2005,"Praslin SW Patch",13,"Hard_Coral_Branching",10,"Seychelles"
"6652",2005,"Praslin SW Patch",13,"Macroalgae",30,"Seychelles"
"6653",2005,"Praslin SW Patch",13,"Rock",40,"Seychelles"
"6654",2005,"Praslin SW Patch",13,"Rubble",20,"Seychelles"
"6655",1994,"Praslin SW Patch",8,"Hard_Coral_Branching",20,"Seychelles"
"6656",1994,"Praslin SW Patch",8,"Hard_Coral_Massive",10,"Seychelles"
"6657",1994,"Praslin SW Patch",8,"Macroalgae",8,"Seychelles"
"6658",1994,"Praslin SW Patch",8,"Rock",15,"Seychelles"
"6659",1994,"Praslin SW Patch",8,"Rubble",17,"Seychelles"
"6660",1994,"Praslin SW Patch",8,"Sand",30,"Seychelles"
"6661",2005,"Praslin SW Patch",3,"Hard_Coral_Branching",8.69565217391304,"Seychelles"
"6662",2005,"Praslin SW Patch",3,"Hard_Coral_Massive",2.17391304347826,"Seychelles"
"6663",2005,"Praslin SW Patch",3,"Macroalgae",5.43478260869565,"Seychelles"
"6664",2005,"Praslin SW Patch",3,"Rock",72.8260869565217,"Seychelles"
"6665",2005,"Praslin SW Patch",3,"Rubble",10.8695652173913,"Seychelles"
"6666",2005,"Praslin SW Patch",14,"Macroalgae",20,"Seychelles"
"6667",2005,"Praslin SW Patch",14,"Rock",60,"Seychelles"
"6668",2005,"Praslin SW Patch",14,"Rubble",20,"Seychelles"
"6669",1994,"Praslin SW Patch",2,"Hard_Coral_Branching",6,"Seychelles"
"6670",1994,"Praslin SW Patch",2,"Hard_Coral_Massive",5,"Seychelles"
"6671",1994,"Praslin SW Patch",2,"Macroalgae",11,"Seychelles"
"6672",1994,"Praslin SW Patch",2,"Rock",10,"Seychelles"
"6673",1994,"Praslin SW Patch",2,"Rubble",68,"Seychelles"
"6674",2005,"Praslin SW Patch",9,"Alcyonacea",2,"Seychelles"
"6675",2005,"Praslin SW Patch",9,"Hard_Coral_Branching",60,"Seychelles"
"6676",2005,"Praslin SW Patch",9,"Hard_Coral_Massive",10,"Seychelles"
"6677",2005,"Praslin SW Patch",9,"Macroalgae",10,"Seychelles"
"6678",2005,"Praslin SW Patch",9,"Rock",8,"Seychelles"
"6679",2005,"Praslin SW Patch",9,"Rubble",10,"Seychelles"
"6680",1994,"Praslin SW Patch",3,"Hard_Coral_Branching",9,"Seychelles"
"6681",1994,"Praslin SW Patch",3,"Hard_Coral_Massive",3,"Seychelles"
"6682",1994,"Praslin SW Patch",3,"Rock",20,"Seychelles"
"6683",1994,"Praslin SW Patch",3,"Rubble",68,"Seychelles"
"6684",2008,"Praslin SW Patch",1,"Hard_Coral_Branching",15,"Seychelles"
"6685",2008,"Praslin SW Patch",1,"Hard_Coral_Encrusting",2,"Seychelles"
"6686",2008,"Praslin SW Patch",1,"Hard_Coral_Massive",1,"Seychelles"
"6687",2008,"Praslin SW Patch",1,"Hard_Coral_Submassive",1,"Seychelles"
"6688",2008,"Praslin SW Patch",1,"Rock",51,"Seychelles"
"6689",2008,"Praslin SW Patch",1,"Rubble",30,"Seychelles"
"6690",2005,"Praslin SW Patch",4,"Hard_Coral_Branching",12.3595505617978,"Seychelles"
"6691",2005,"Praslin SW Patch",4,"Hard_Coral_Encrusting",1.12359550561798,"Seychelles"
"6692",2005,"Praslin SW Patch",4,"Hard_Coral_Massive",1.12359550561798,"Seychelles"
"6693",2005,"Praslin SW Patch",4,"Macroalgae",2.24719101123596,"Seychelles"
"6694",2005,"Praslin SW Patch",4,"Rock",60.6741573033708,"Seychelles"
"6695",2005,"Praslin SW Patch",4,"Rubble",22.4719101123596,"Seychelles"
"6696",2005,"Praslin SW Patch",5,"Hard_Coral_Branching",20.2020202020202,"Seychelles"
"6697",2005,"Praslin SW Patch",5,"Macroalgae",5.05050505050505,"Seychelles"
"6698",2005,"Praslin SW Patch",5,"Rock",44.4444444444444,"Seychelles"
"6699",2005,"Praslin SW Patch",5,"Rubble",30.3030303030303,"Seychelles"
"6700",2005,"Praslin SW Patch",16,"Hard_Coral_Branching",30.3030303030303,"Seychelles"
"6701",2005,"Praslin SW Patch",16,"Macroalgae",30.3030303030303,"Seychelles"
"6702",2005,"Praslin SW Patch",16,"Rock",39.3939393939394,"Seychelles"
"6703",2008,"Praslin SW Patch",3,"Alcyonacea",2,"Seychelles"
"6704",2008,"Praslin SW Patch",3,"Hard_Coral_Branching",10,"Seychelles"
"6705",2008,"Praslin SW Patch",3,"Hard_Coral_Encrusting",1,"Seychelles"
"6706",2008,"Praslin SW Patch",3,"Macroalgae",3,"Seychelles"
"6707",2008,"Praslin SW Patch",3,"Rock",64,"Seychelles"
"6708",2008,"Praslin SW Patch",3,"Rubble",20,"Seychelles"
"6709",1994,"Praslin SW Patch",10,"Hard_Coral_Branching",12,"Seychelles"
"6710",1994,"Praslin SW Patch",10,"Hard_Coral_Massive",5,"Seychelles"
"6711",1994,"Praslin SW Patch",10,"Rock",23,"Seychelles"
"6712",1994,"Praslin SW Patch",10,"Rubble",60,"Seychelles"
"6713",1994,"Praslin SW Patch",6,"Hard_Coral_Branching",5,"Seychelles"
"6714",1994,"Praslin SW Patch",6,"Hard_Coral_Massive",1,"Seychelles"
"6715",1994,"Praslin SW Patch",6,"Macroalgae",3,"Seychelles"
"6716",1994,"Praslin SW Patch",6,"Rock",60,"Seychelles"
"6717",1994,"Praslin SW Patch",6,"Rubble",20,"Seychelles"
"6718",1994,"Praslin SW Patch",6,"Sand",11,"Seychelles"
"6719",2005,"Praslin SW Patch",15,"Hard_Coral_Branching",10,"Seychelles"
"6720",2005,"Praslin SW Patch",15,"Macroalgae",20,"Seychelles"
"6721",2005,"Praslin SW Patch",15,"Rock",50,"Seychelles"
"6722",2005,"Praslin SW Patch",15,"Rubble",20,"Seychelles"
"6723",2008,"Praslin SW Patch",5,"Alcyonacea",1.34228187919463,"Seychelles"
"6724",2008,"Praslin SW Patch",5,"Hard_Coral_Branching",34.2281879194631,"Seychelles"
"6725",2008,"Praslin SW Patch",5,"Macroalgae",10.738255033557,"Seychelles"
"6726",2008,"Praslin SW Patch",5,"Rock",53.6912751677852,"Seychelles"
"6727",1994,"Praslin SW Patch",7,"Hard_Coral_Branching",5.55555555555556,"Seychelles"
"6728",1994,"Praslin SW Patch",7,"Macroalgae",22.2222222222222,"Seychelles"
"6729",1994,"Praslin SW Patch",7,"Rock",46.6666666666667,"Seychelles"
"6730",1994,"Praslin SW Patch",7,"Rubble",25.5555555555556,"Seychelles"
"6731",1994,"Praslin SW Patch",11,"Hard_Coral_Branching",25,"Seychelles"
"6732",1994,"Praslin SW Patch",11,"Hard_Coral_Massive",10,"Seychelles"
"6733",1994,"Praslin SW Patch",11,"Macroalgae",6,"Seychelles"
"6734",1994,"Praslin SW Patch",11,"Rock",34,"Seychelles"
"6735",1994,"Praslin SW Patch",11,"Rubble",25,"Seychelles"
"6736",2008,"Praslin SW Patch",4,"Hard_Coral_Branching",12.9943502824859,"Seychelles"
"6737",2008,"Praslin SW Patch",4,"Hard_Coral_Encrusting",2.25988700564972,"Seychelles"
"6738",2008,"Praslin SW Patch",4,"Hard_Coral_Massive",1.12994350282486,"Seychelles"
"6739",2008,"Praslin SW Patch",4,"Macroalgae",5.64971751412429,"Seychelles"
"6740",2008,"Praslin SW Patch",4,"Rock",44.0677966101695,"Seychelles"
"6741",2008,"Praslin SW Patch",4,"Rubble",33.8983050847458,"Seychelles"
"6742",2008,"Praslin SW Patch",2,"Hard_Coral_Branching",5,"Seychelles"
"6743",2008,"Praslin SW Patch",2,"Hard_Coral_Massive",1,"Seychelles"
"6744",2008,"Praslin SW Patch",2,"Macroalgae",1,"Seychelles"
"6745",2008,"Praslin SW Patch",2,"Rock",53,"Seychelles"
"6746",2008,"Praslin SW Patch",2,"Rubble",40,"Seychelles"
"6747",2008,"Praslin SW Patch",6,"Hard_Coral_Branching",40,"Seychelles"
"6748",2008,"Praslin SW Patch",6,"Hard_Coral_Encrusting",1,"Seychelles"
"6749",2008,"Praslin SW Patch",6,"Hard_Coral_Submassive",1,"Seychelles"
"6750",2008,"Praslin SW Patch",6,"Macroalgae",3,"Seychelles"
"6751",2008,"Praslin SW Patch",6,"Rock",40,"Seychelles"
"6752",2008,"Praslin SW Patch",6,"Rubble",10,"Seychelles"
"6753",2008,"Praslin SW Patch",6,"Sand",5,"Seychelles"
"6754",2008,"Praslin SW Patch",7,"Alcyonacea",3,"Seychelles"
"6755",2008,"Praslin SW Patch",7,"Hard_Coral_Branching",30,"Seychelles"
"6756",2008,"Praslin SW Patch",7,"Hard_Coral_Encrusting",2,"Seychelles"
"6757",2008,"Praslin SW Patch",7,"Macroalgae",12,"Seychelles"
"6758",2008,"Praslin SW Patch",7,"Rock",53,"Seychelles"
"6759",2008,"Praslin SW Patch",8,"Hard_Coral_Branching",50,"Seychelles"
"6760",2008,"Praslin SW Patch",8,"Hard_Coral_Encrusting",2,"Seychelles"
"6761",2008,"Praslin SW Patch",8,"Hard_Coral_Tabular",2,"Seychelles"
"6762",2008,"Praslin SW Patch",8,"Macroalgae",10,"Seychelles"
"6763",2008,"Praslin SW Patch",8,"Rock",6,"Seychelles"
"6764",2008,"Praslin SW Patch",8,"Rubble",10,"Seychelles"
"6765",2008,"Praslin SW Patch",8,"Sand",20,"Seychelles"
"6766",2005,"Ste Anne Carbonate",12,"Macroalgae",70,"Seychelles"
"6767",2005,"Ste Anne Carbonate",12,"Rubble",15,"Seychelles"
"6768",2005,"Ste Anne Carbonate",12,"Sand",15,"Seychelles"
"6769",2005,"Ste Anne Carbonate",11,"Macroalgae",20,"Seychelles"
"6770",2005,"Ste Anne Carbonate",11,"Rubble",50,"Seychelles"
"6771",2005,"Ste Anne Carbonate",11,"Sand",30,"Seychelles"
"6772",2005,"Ste Anne Carbonate",9,"Hard_Coral_Branching",3.87096774193548,"Seychelles"
"6773",2005,"Ste Anne Carbonate",9,"Hard_Coral_Massive",29.0322580645161,"Seychelles"
"6774",2005,"Ste Anne Carbonate",9,"Macroalgae",1.29032258064516,"Seychelles"
"6775",2005,"Ste Anne Carbonate",9,"Rubble",25.8064516129032,"Seychelles"
"6776",2005,"Ste Anne Carbonate",9,"Sand",40,"Seychelles"
"6777",2005,"Ste Anne Carbonate",13,"Hard_Coral_Submassive",1,"Seychelles"
"6778",2005,"Ste Anne Carbonate",13,"Macroalgae",39,"Seychelles"
"6779",2005,"Ste Anne Carbonate",13,"Rubble",30,"Seychelles"
"6780",2005,"Ste Anne Carbonate",13,"Sand",30,"Seychelles"
"6781",2005,"Ste Anne Carbonate",8,"Hard_Coral_Branching",1,"Seychelles"
"6782",2005,"Ste Anne Carbonate",8,"Hard_Coral_Massive",3,"Seychelles"
"6783",2005,"Ste Anne Carbonate",8,"Hard_Coral_Submassive",1,"Seychelles"
"6784",2005,"Ste Anne Carbonate",8,"Macroalgae",20,"Seychelles"
"6785",2005,"Ste Anne Carbonate",8,"Rubble",55,"Seychelles"
"6786",2005,"Ste Anne Carbonate",8,"Sand",20,"Seychelles"
"6787",2005,"Ste Anne Carbonate",10,"Hard_Coral_Branching",2,"Seychelles"
"6788",2005,"Ste Anne Carbonate",10,"Hard_Coral_Massive",2,"Seychelles"
"6789",2005,"Ste Anne Carbonate",10,"Macroalgae",30,"Seychelles"
"6790",2005,"Ste Anne Carbonate",10,"Rubble",30,"Seychelles"
"6791",2005,"Ste Anne Carbonate",10,"Sand",36,"Seychelles"
"6792",2005,"Ste Anne Carbonate",14,"Hard_Coral_Branching",1,"Seychelles"
"6793",2005,"Ste Anne Carbonate",14,"Hard_Coral_Massive",1,"Seychelles"
"6794",2005,"Ste Anne Carbonate",14,"Macroalgae",10,"Seychelles"
"6795",2005,"Ste Anne Carbonate",14,"Rubble",40,"Seychelles"
"6796",2005,"Ste Anne Carbonate",14,"Sand",48,"Seychelles"
"6797",1994,"Ste Anne Carbonate",1,"Hard_Coral_Branching",84,"Seychelles"
"6798",1994,"Ste Anne Carbonate",1,"Macroalgae",1,"Seychelles"
"6799",1994,"Ste Anne Carbonate",1,"Rubble",15,"Seychelles"
"6800",2005,"Ste Anne Carbonate",16,"Hard_Coral_Massive",21.9512195121951,"Seychelles"
"6801",2005,"Ste Anne Carbonate",16,"Hard_Coral_Submassive",3.65853658536585,"Seychelles"
"6802",2005,"Ste Anne Carbonate",16,"Macroalgae",2.4390243902439,"Seychelles"
"6803",2005,"Ste Anne Carbonate",16,"Rubble",35.9756097560976,"Seychelles"
"6804",2005,"Ste Anne Carbonate",16,"Sand",35.9756097560976,"Seychelles"
"6805",2005,"Ste Anne Carbonate",7,"Hard_Coral_Branching",1.14285714285714,"Seychelles"
"6806",2005,"Ste Anne Carbonate",7,"Hard_Coral_Massive",14.2857142857143,"Seychelles"
"6807",2005,"Ste Anne Carbonate",7,"Macroalgae",3.42857142857143,"Seychelles"
"6808",2005,"Ste Anne Carbonate",7,"Rubble",28.5714285714286,"Seychelles"
"6809",2005,"Ste Anne Carbonate",7,"Sand",52.5714285714286,"Seychelles"
"6810",2005,"Ste Anne Carbonate",15,"Hard_Coral_Encrusting",1.36986301369863,"Seychelles"
"6811",2005,"Ste Anne Carbonate",15,"Hard_Coral_Massive",36.986301369863,"Seychelles"
"6812",2005,"Ste Anne Carbonate",15,"Macroalgae",2.73972602739726,"Seychelles"
"6813",2005,"Ste Anne Carbonate",15,"Rubble",29.4520547945205,"Seychelles"
"6814",2005,"Ste Anne Carbonate",15,"Sand",29.4520547945205,"Seychelles"
"6815",1994,"Ste Anne Carbonate",2,"Hard_Coral_Branching",83,"Seychelles"
"6816",1994,"Ste Anne Carbonate",2,"Rubble",17,"Seychelles"
"6817",2005,"Ste Anne Carbonate",4,"Hard_Coral_Branching",4.31654676258993,"Seychelles"
"6818",2005,"Ste Anne Carbonate",4,"Hard_Coral_Massive",39.568345323741,"Seychelles"
"6819",2005,"Ste Anne Carbonate",4,"Rubble",27.3381294964029,"Seychelles"
"6820",2005,"Ste Anne Carbonate",4,"Sand",28.7769784172662,"Seychelles"
"6821",2005,"Ste Anne Carbonate",5,"Hard_Coral_Branching",5.55555555555556,"Seychelles"
"6822",2005,"Ste Anne Carbonate",5,"Hard_Coral_Encrusting",1.11111111111111,"Seychelles"
"6823",2005,"Ste Anne Carbonate",5,"Hard_Coral_Massive",11.1111111111111,"Seychelles"
"6824",2005,"Ste Anne Carbonate",5,"Rubble",66.6666666666667,"Seychelles"
"6825",2005,"Ste Anne Carbonate",5,"Sand",15.5555555555556,"Seychelles"
"6826",2005,"Ste Anne Carbonate",3,"Hard_Coral_Branching",1.0989010989011,"Seychelles"
"6827",2005,"Ste Anne Carbonate",3,"Hard_Coral_Encrusting",1.0989010989011,"Seychelles"
"6828",2005,"Ste Anne Carbonate",3,"Hard_Coral_Massive",9.89010989010989,"Seychelles"
"6829",2005,"Ste Anne Carbonate",3,"Rubble",82.4175824175824,"Seychelles"
"6830",2005,"Ste Anne Carbonate",3,"Sand",5.49450549450549,"Seychelles"
"6831",2005,"Ste Anne Carbonate",1,"Hard_Coral_Massive",2,"Seychelles"
"6832",2005,"Ste Anne Carbonate",1,"Hard_Coral_Submassive",2,"Seychelles"
"6833",2005,"Ste Anne Carbonate",1,"Rubble",76,"Seychelles"
"6834",2005,"Ste Anne Carbonate",1,"Sand",20,"Seychelles"
"6835",2005,"Ste Anne Carbonate",6,"Hard_Coral_Encrusting",1.25,"Seychelles"
"6836",2005,"Ste Anne Carbonate",6,"Hard_Coral_Massive",25,"Seychelles"
"6837",2005,"Ste Anne Carbonate",6,"Macroalgae",2.5,"Seychelles"
"6838",2005,"Ste Anne Carbonate",6,"Rubble",58.75,"Seychelles"
"6839",2005,"Ste Anne Carbonate",6,"Sand",12.5,"Seychelles"
"6840",2005,"Ste Anne Carbonate",2,"Hard_Coral_Branching",1.21212121212121,"Seychelles"
"6841",2005,"Ste Anne Carbonate",2,"Hard_Coral_Massive",21.2121212121212,"Seychelles"
"6842",2005,"Ste Anne Carbonate",2,"Hard_Coral_Submassive",1.21212121212121,"Seychelles"
"6843",2005,"Ste Anne Carbonate",2,"Macroalgae",6.06060606060606,"Seychelles"
"6844",2005,"Ste Anne Carbonate",2,"Rubble",58.1818181818182,"Seychelles"
"6845",2005,"Ste Anne Carbonate",2,"Sand",12.1212121212121,"Seychelles"
"6846",1994,"Ste Anne Carbonate",3,"Hard_Coral_Branching",46,"Seychelles"
"6847",1994,"Ste Anne Carbonate",3,"Rubble",30,"Seychelles"
"6848",1994,"Ste Anne Carbonate",3,"Sand",24,"Seychelles"
"6849",1994,"Ste Anne Carbonate",4,"Hard_Coral_Branching",38,"Seychelles"
"6850",1994,"Ste Anne Carbonate",4,"Macroalgae",2,"Seychelles"
"6851",1994,"Ste Anne Carbonate",4,"Rubble",40,"Seychelles"
"6852",1994,"Ste Anne Carbonate",4,"Sand",20,"Seychelles"
"6853",1994,"Ste Anne Carbonate",11,"Hard_Coral_Branching",39,"Seychelles"
"6854",1994,"Ste Anne Carbonate",11,"Hard_Coral_Massive",15,"Seychelles"
"6855",1994,"Ste Anne Carbonate",11,"Macroalgae",3,"Seychelles"
"6856",1994,"Ste Anne Carbonate",11,"Rubble",24,"Seychelles"
"6857",1994,"Ste Anne Carbonate",11,"Sand",19,"Seychelles"
"6858",1994,"Ste Anne Carbonate",5,"Hard_Coral_Branching",23,"Seychelles"
"6859",1994,"Ste Anne Carbonate",5,"Hard_Coral_Massive",30,"Seychelles"
"6860",1994,"Ste Anne Carbonate",5,"Macroalgae",6,"Seychelles"
"6861",1994,"Ste Anne Carbonate",5,"Rubble",20,"Seychelles"
"6862",1994,"Ste Anne Carbonate",5,"Sand",21,"Seychelles"
"6863",1994,"Ste Anne Carbonate",12,"Hard_Coral_Branching",14,"Seychelles"
"6864",1994,"Ste Anne Carbonate",12,"Hard_Coral_Massive",1,"Seychelles"
"6865",1994,"Ste Anne Carbonate",12,"Macroalgae",2,"Seychelles"
"6866",1994,"Ste Anne Carbonate",12,"Rock",20,"Seychelles"
"6867",1994,"Ste Anne Carbonate",12,"Rubble",56,"Seychelles"
"6868",1994,"Ste Anne Carbonate",12,"Sand",7,"Seychelles"
"6869",1994,"Ste Anne Carbonate",6,"Hard_Coral_Branching",10,"Seychelles"
"6870",1994,"Ste Anne Carbonate",6,"Hard_Coral_Massive",6,"Seychelles"
"6871",1994,"Ste Anne Carbonate",6,"Macroalgae",14,"Seychelles"
"6872",1994,"Ste Anne Carbonate",6,"Rock",25,"Seychelles"
"6873",1994,"Ste Anne Carbonate",6,"Rubble",41,"Seychelles"
"6874",1994,"Ste Anne Carbonate",6,"Sand",4,"Seychelles"
"6875",1994,"Ste Anne Carbonate",7,"Hard_Coral_Branching",34,"Seychelles"
"6876",1994,"Ste Anne Carbonate",7,"Hard_Coral_Massive",3,"Seychelles"
"6877",1994,"Ste Anne Carbonate",7,"Rubble",63,"Seychelles"
"6878",1994,"Ste Anne Carbonate",9,"Hard_Coral_Branching",26,"Seychelles"
"6879",1994,"Ste Anne Carbonate",9,"Hard_Coral_Massive",4,"Seychelles"
"6880",1994,"Ste Anne Carbonate",9,"Rubble",70,"Seychelles"
"6881",1994,"Ste Anne Carbonate",16,"Hard_Coral_Branching",32,"Seychelles"
"6882",1994,"Ste Anne Carbonate",16,"Hard_Coral_Massive",5,"Seychelles"
"6883",1994,"Ste Anne Carbonate",16,"Rubble",63,"Seychelles"
"6884",1994,"Ste Anne Carbonate",10,"Hard_Coral_Branching",23,"Seychelles"
"6885",1994,"Ste Anne Carbonate",10,"Hard_Coral_Massive",7,"Seychelles"
"6886",1994,"Ste Anne Carbonate",10,"Macroalgae",2,"Seychelles"
"6887",1994,"Ste Anne Carbonate",10,"Rubble",68,"Seychelles"
"6888",1994,"Ste Anne Carbonate",15,"Hard_Coral_Branching",36,"Seychelles"
"6889",1994,"Ste Anne Carbonate",15,"Hard_Coral_Massive",3,"Seychelles"
"6890",1994,"Ste Anne Carbonate",15,"Rubble",40,"Seychelles"
"6891",1994,"Ste Anne Carbonate",15,"Sand",21,"Seychelles"
"6892",1994,"Ste Anne Carbonate",13,"Hard_Coral_Branching",30,"Seychelles"
"6893",1994,"Ste Anne Carbonate",13,"Rubble",70,"Seychelles"
"6894",1994,"Ste Anne Carbonate",14,"Hard_Coral_Branching",23,"Seychelles"
"6895",1994,"Ste Anne Carbonate",14,"Hard_Coral_Massive",7,"Seychelles"
"6896",1994,"Ste Anne Carbonate",14,"Macroalgae",2,"Seychelles"
"6897",1994,"Ste Anne Carbonate",14,"Rubble",68,"Seychelles"
"6898",1994,"Ste Anne Carbonate",8,"Hard_Coral_Branching",16,"Seychelles"
"6899",1994,"Ste Anne Carbonate",8,"Hard_Coral_Massive",3,"Seychelles"
"6900",1994,"Ste Anne Carbonate",8,"Rubble",60,"Seychelles"
"6901",1994,"Ste Anne Carbonate",8,"Sand",21,"Seychelles"
"6902",2008,"Ste Anne Carbonate",1,"Macroalgae",35,"Seychelles"
"6903",2008,"Ste Anne Carbonate",1,"Rock",10,"Seychelles"
"6904",2008,"Ste Anne Carbonate",1,"Rubble",15,"Seychelles"
"6905",2008,"Ste Anne Carbonate",1,"Sand",40,"Seychelles"
"6906",2008,"Ste Anne Carbonate",2,"Macroalgae",30,"Seychelles"
"6907",2008,"Ste Anne Carbonate",2,"Rock",10,"Seychelles"
"6908",2008,"Ste Anne Carbonate",2,"Rubble",30,"Seychelles"
"6909",2008,"Ste Anne Carbonate",2,"Sand",30,"Seychelles"
"6910",2008,"Ste Anne Carbonate",3,"Hard_Coral_Encrusting",1,"Seychelles"
"6911",2008,"Ste Anne Carbonate",3,"Macroalgae",39,"Seychelles"
"6912",2008,"Ste Anne Carbonate",3,"Rock",10,"Seychelles"
"6913",2008,"Ste Anne Carbonate",3,"Rubble",30,"Seychelles"
"6914",2008,"Ste Anne Carbonate",3,"Sand",20,"Seychelles"
"6915",2008,"Ste Anne Carbonate",4,"Hard_Coral_Branching",1.09289617486339,"Seychelles"
"6916",2008,"Ste Anne Carbonate",4,"Hard_Coral_Encrusting",1.09289617486339,"Seychelles"
"6917",2008,"Ste Anne Carbonate",4,"Hard_Coral_Massive",9.2896174863388,"Seychelles"
"6918",2008,"Ste Anne Carbonate",4,"Macroalgae",5.46448087431694,"Seychelles"
"6919",2008,"Ste Anne Carbonate",4,"Rock",21.8579234972678,"Seychelles"
"6920",2008,"Ste Anne Carbonate",4,"Rubble",44.8087431693989,"Seychelles"
"6921",2008,"Ste Anne Carbonate",4,"Sand",16.3934426229508,"Seychelles"
"6922",2008,"Ste Anne Carbonate",5,"Hard_Coral_Branching",6.66666666666667,"Seychelles"
"6923",2008,"Ste Anne Carbonate",5,"Hard_Coral_Encrusting",2.66666666666667,"Seychelles"
"6924",2008,"Ste Anne Carbonate",5,"Hard_Coral_Massive",33.3333333333333,"Seychelles"
"6925",2008,"Ste Anne Carbonate",5,"Rubble",37.3333333333333,"Seychelles"
"6926",2008,"Ste Anne Carbonate",5,"Sand",20,"Seychelles"
"6927",2008,"Ste Anne Carbonate",6,"Hard_Coral_Branching",6.25,"Seychelles"
"6928",2008,"Ste Anne Carbonate",6,"Hard_Coral_Encrusting",5,"Seychelles"
"6929",2008,"Ste Anne Carbonate",6,"Hard_Coral_Massive",25,"Seychelles"
"6930",2008,"Ste Anne Carbonate",6,"Hard_Coral_Tabular",2.5,"Seychelles"
"6931",2008,"Ste Anne Carbonate",6,"Macroalgae",2.5,"Seychelles"
"6932",2008,"Ste Anne Carbonate",6,"Rubble",46.25,"Seychelles"
"6933",2008,"Ste Anne Carbonate",6,"Sand",12.5,"Seychelles"
"6934",2008,"Ste Anne Carbonate",7,"Hard_Coral_Branching",14.2857142857143,"Seychelles"
"6935",2008,"Ste Anne Carbonate",7,"Hard_Coral_Encrusting",10,"Seychelles"
"6936",2008,"Ste Anne Carbonate",7,"Hard_Coral_Massive",42.8571428571429,"Seychelles"
"6937",2008,"Ste Anne Carbonate",7,"Hard_Coral_Tabular",1.42857142857143,"Seychelles"
"6938",2008,"Ste Anne Carbonate",7,"Rubble",31.4285714285714,"Seychelles"
"6939",2008,"Ste Anne Carbonate",8,"Hard_Coral_Branching",20,"Seychelles"
"6940",2008,"Ste Anne Carbonate",8,"Hard_Coral_Encrusting",13.3333333333333,"Seychelles"
"6941",2008,"Ste Anne Carbonate",8,"Hard_Coral_Massive",33.3333333333333,"Seychelles"
"6942",2008,"Ste Anne Carbonate",8,"Rubble",33.3333333333333,"Seychelles"
"6943",2008,"Ste Anne Carbonate",9,"Hard_Coral_Massive",1,"Seychelles"
"6944",2008,"Ste Anne Carbonate",9,"Macroalgae",40,"Seychelles"
"6945",2008,"Ste Anne Carbonate",9,"Rock",15,"Seychelles"
"6946",2008,"Ste Anne Carbonate",9,"Rubble",14,"Seychelles"
"6947",2008,"Ste Anne Carbonate",9,"Sand",30,"Seychelles"
"6948",2008,"Ste Anne Carbonate",10,"Hard_Coral_Branching",20,"Seychelles"
"6949",2008,"Ste Anne Carbonate",10,"Hard_Coral_Massive",1,"Seychelles"
"6950",2008,"Ste Anne Carbonate",10,"Hard_Coral_Submassive",1,"Seychelles"
"6951",2008,"Ste Anne Carbonate",10,"Macroalgae",25,"Seychelles"
"6952",2008,"Ste Anne Carbonate",10,"Rock",20,"Seychelles"
